Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,4999,
Trigger Level,-8.000E-02,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,1.000E+00,
Vertical Position,1.200E-01,
Horizontal Units,S,
Horizontal Scale,2.000E-02,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,2.000E-05,
Horizontal Old Scale,2.000E-02,
Horizontal Old Position,0.000E+00,
Firmware,V1.23,
Mode,Detail,
Waveform Data,
-5.440000e-02,-1.88e+00,
-5.438000e-02,-1.88e+00,
-5.436000e-02,-1.84e+00,
-5.434000e-02,-1.84e+00,
-5.432000e-02,-1.84e+00,
-5.430000e-02,-1.80e+00,
-5.428000e-02,-1.84e+00,
-5.426000e-02,-1.80e+00,
-5.424000e-02,-1.72e+00,
-5.422000e-02,-1.72e+00,
-5.420000e-02,-1.72e+00,
-5.418000e-02,-1.72e+00,
-5.416000e-02,-1.68e+00,
-5.414000e-02,-1.68e+00,
-5.412000e-02,-1.68e+00,
-5.410000e-02,-1.64e+00,
-5.408000e-02,-1.64e+00,
-5.406000e-02,-1.64e+00,
-5.404000e-02,-1.64e+00,
-5.402000e-02,-1.64e+00,
-5.400000e-02,-1.56e+00,
-5.398000e-02,-1.56e+00,
-5.396000e-02,-1.56e+00,
-5.394000e-02,-1.52e+00,
-5.392000e-02,-1.52e+00,
-5.390000e-02,-1.52e+00,
-5.388000e-02,-1.52e+00,
-5.386000e-02,-1.48e+00,
-5.384000e-02,-1.48e+00,
-5.382000e-02,-1.48e+00,
-5.380000e-02,-1.48e+00,
-5.378000e-02,-1.48e+00,
-5.376000e-02,-1.40e+00,
-5.374000e-02,-1.40e+00,
-5.372000e-02,-1.40e+00,
-5.370000e-02,-1.36e+00,
-5.368000e-02,-1.36e+00,
-5.366000e-02,-1.36e+00,
-5.364000e-02,-1.36e+00,
-5.362000e-02,-1.36e+00,
-5.360000e-02,-1.36e+00,
-5.358000e-02,-1.32e+00,
-5.356000e-02,-1.32e+00,
-5.354000e-02,-1.32e+00,
-5.352000e-02,-1.32e+00,
-5.350000e-02,-1.28e+00,
-5.348000e-02,-1.28e+00,
-5.346000e-02,-1.28e+00,
-5.344000e-02,-1.28e+00,
-5.342000e-02,-1.20e+00,
-5.340000e-02,-1.20e+00,
-5.338000e-02,-1.20e+00,
-5.336000e-02,-1.20e+00,
-5.334000e-02,-1.16e+00,
-5.332000e-02,-1.16e+00,
-5.330000e-02,-1.16e+00,
-5.328000e-02,-1.16e+00,
-5.326000e-02,-1.16e+00,
-5.324000e-02,-1.16e+00,
-5.322000e-02,-1.16e+00,
-5.320000e-02,-1.12e+00,
-5.318000e-02,-1.12e+00,
-5.316000e-02,-1.12e+00,
-5.314000e-02,-1.04e+00,
-5.312000e-02,-1.04e+00,
-5.310000e-02,-1.04e+00,
-5.308000e-02,-1.04e+00,
-5.306000e-02,-1.00e+00,
-5.304000e-02,-1.00e+00,
-5.302000e-02,-1.00e+00,
-5.300000e-02,-1.00e+00,
-5.298000e-02,-1.00e+00,
-5.296000e-02,-9.60e-01,
-5.294000e-02,-9.60e-01,
-5.292000e-02,-9.60e-01,
-5.290000e-02,-9.60e-01,
-5.288000e-02,-9.60e-01,
-5.286000e-02,-9.60e-01,
-5.284000e-02,-8.80e-01,
-5.282000e-02,-8.80e-01,
-5.280000e-02,-8.80e-01,
-5.278000e-02,-8.80e-01,
-5.276000e-02,-8.80e-01,
-5.274000e-02,-8.80e-01,
-5.272000e-02,-8.80e-01,
-5.270000e-02,-8.40e-01,
-5.268000e-02,-8.40e-01,
-5.266000e-02,-8.40e-01,
-5.264000e-02,-8.40e-01,
-5.262000e-02,-8.40e-01,
-5.260000e-02,-8.00e-01,
-5.258000e-02,-8.00e-01,
-5.256000e-02,-8.00e-01,
-5.254000e-02,-8.00e-01,
-5.252000e-02,-8.00e-01,
-5.250000e-02,-8.00e-01,
-5.248000e-02,-8.00e-01,
-5.246000e-02,-7.60e-01,
-5.244000e-02,-7.60e-01,
-5.242000e-02,-7.60e-01,
-5.240000e-02,-7.60e-01,
-5.238000e-02,-7.60e-01,
-5.236000e-02,-7.60e-01,
-5.234000e-02,-7.60e-01,
-5.232000e-02,-7.60e-01,
-5.230000e-02,-6.80e-01,
-5.228000e-02,-6.80e-01,
-5.226000e-02,-6.80e-01,
-5.224000e-02,-6.80e-01,
-5.222000e-02,-6.80e-01,
-5.220000e-02,-6.80e-01,
-5.218000e-02,-6.40e-01,
-5.216000e-02,-6.40e-01,
-5.214000e-02,-6.40e-01,
-5.212000e-02,-6.40e-01,
-5.210000e-02,-6.40e-01,
-5.208000e-02,-6.40e-01,
-5.206000e-02,-6.40e-01,
-5.204000e-02,-6.40e-01,
-5.202000e-02,-6.00e-01,
-5.200000e-02,-6.00e-01,
-5.198000e-02,-6.00e-01,
-5.196000e-02,-6.00e-01,
-5.194000e-02,-6.00e-01,
-5.192000e-02,-6.00e-01,
-5.190000e-02,-6.00e-01,
-5.188000e-02,-5.20e-01,
-5.186000e-02,-5.20e-01,
-5.184000e-02,-5.20e-01,
-5.182000e-02,-5.20e-01,
-5.180000e-02,-5.20e-01,
-5.178000e-02,-5.20e-01,
-5.176000e-02,-5.20e-01,
-5.174000e-02,-5.20e-01,
-5.172000e-02,-5.20e-01,
-5.170000e-02,-4.80e-01,
-5.168000e-02,-5.20e-01,
-5.166000e-02,-4.80e-01,
-5.164000e-02,-4.80e-01,
-5.162000e-02,-4.80e-01,
-5.160000e-02,-4.80e-01,
-5.158000e-02,-4.80e-01,
-5.156000e-02,-4.80e-01,
-5.154000e-02,-4.80e-01,
-5.152000e-02,-4.80e-01,
-5.150000e-02,-4.80e-01,
-5.148000e-02,-4.40e-01,
-5.146000e-02,-4.40e-01,
-5.144000e-02,-4.40e-01,
-5.142000e-02,-4.40e-01,
-5.140000e-02,-4.40e-01,
-5.138000e-02,-4.40e-01,
-5.136000e-02,-4.40e-01,
-5.134000e-02,-4.40e-01,
-5.132000e-02,-4.40e-01,
-5.130000e-02,-4.40e-01,
-5.128000e-02,-4.40e-01,
-5.126000e-02,-4.40e-01,
-5.124000e-02,-3.60e-01,
-5.122000e-02,-3.60e-01,
-5.120000e-02,-3.60e-01,
-5.118000e-02,-3.60e-01,
-5.116000e-02,-3.60e-01,
-5.114000e-02,-3.60e-01,
-5.112000e-02,-3.60e-01,
-5.110000e-02,-3.60e-01,
-5.108000e-02,-3.20e-01,
-5.106000e-02,-3.20e-01,
-5.104000e-02,-3.20e-01,
-5.102000e-02,-3.20e-01,
-5.100000e-02,-3.20e-01,
-5.098000e-02,-3.60e-01,
-5.096000e-02,-3.20e-01,
-5.094000e-02,-3.20e-01,
-5.092000e-02,-3.20e-01,
-5.090000e-02,-3.20e-01,
-5.088000e-02,-3.20e-01,
-5.086000e-02,-3.20e-01,
-5.084000e-02,-3.20e-01,
-5.082000e-02,-3.20e-01,
-5.080000e-02,-3.20e-01,
-5.078000e-02,-2.80e-01,
-5.076000e-02,-2.80e-01,
-5.074000e-02,-2.80e-01,
-5.072000e-02,-3.20e-01,
-5.070000e-02,-2.80e-01,
-5.068000e-02,-2.80e-01,
-5.066000e-02,-2.80e-01,
-5.064000e-02,-2.80e-01,
-5.062000e-02,-2.80e-01,
-5.060000e-02,-2.80e-01,
-5.058000e-02,-2.80e-01,
-5.056000e-02,-2.80e-01,
-5.054000e-02,-2.80e-01,
-5.052000e-02,-2.80e-01,
-5.050000e-02,-2.80e-01,
-5.048000e-02,-2.80e-01,
-5.046000e-02,-2.80e-01,
-5.044000e-02,-2.80e-01,
-5.042000e-02,-2.40e-01,
-5.040000e-02,-2.80e-01,
-5.038000e-02,-2.40e-01,
-5.036000e-02,-2.80e-01,
-5.034000e-02,-2.40e-01,
-5.032000e-02,-2.40e-01,
-5.030000e-02,-2.40e-01,
-5.028000e-02,-2.40e-01,
-5.026000e-02,-2.40e-01,
-5.024000e-02,-2.40e-01,
-5.022000e-02,-2.40e-01,
-5.020000e-02,-2.40e-01,
-5.018000e-02,-2.40e-01,
-5.016000e-02,-2.40e-01,
-5.014000e-02,-2.40e-01,
-5.012000e-02,-2.40e-01,
-5.010000e-02,-2.40e-01,
-5.008000e-02,-2.40e-01,
-5.006000e-02,-2.40e-01,
-5.004000e-02,-1.60e-01,
-5.002000e-02,-1.60e-01,
-5.000000e-02,-2.40e-01,
-4.998000e-02,-1.60e-01,
-4.996000e-02,-1.60e-01,
-4.994000e-02,-2.40e-01,
-4.992000e-02,-1.60e-01,
-4.990000e-02,-1.60e-01,
-4.988000e-02,-1.60e-01,
-4.986000e-02,-1.60e-01,
-4.984000e-02,-1.60e-01,
-4.982000e-02,-1.60e-01,
-4.980000e-02,-1.60e-01,
-4.978000e-02,-1.60e-01,
-4.976000e-02,-1.60e-01,
-4.974000e-02,-1.60e-01,
-4.972000e-02,-1.60e-01,
-4.970000e-02,-1.60e-01,
-4.968000e-02,-1.60e-01,
-4.966000e-02,-1.60e-01,
-4.964000e-02,-1.60e-01,
-4.962000e-02,-1.60e-01,
-4.960000e-02,-1.60e-01,
-4.958000e-02,-1.60e-01,
-4.956000e-02,-1.60e-01,
-4.954000e-02,-1.60e-01,
-4.952000e-02,-1.60e-01,
-4.950000e-02,-1.60e-01,
-4.948000e-02,-1.60e-01,
-4.946000e-02,-1.20e-01,
-4.944000e-02,-1.60e-01,
-4.942000e-02,-1.20e-01,
-4.940000e-02,-1.20e-01,
-4.938000e-02,-1.20e-01,
-4.936000e-02,-1.20e-01,
-4.934000e-02,-1.60e-01,
-4.932000e-02,-1.20e-01,
-4.930000e-02,-1.20e-01,
-4.928000e-02,-1.20e-01,
-4.926000e-02,-1.20e-01,
-4.924000e-02,-1.60e-01,
-4.922000e-02,-1.20e-01,
-4.920000e-02,-1.20e-01,
-4.918000e-02,-1.20e-01,
-4.916000e-02,-1.20e-01,
-4.914000e-02,-1.20e-01,
-4.912000e-02,-1.20e-01,
-4.910000e-02,-1.20e-01,
-4.908000e-02,-1.20e-01,
-4.906000e-02,-1.20e-01,
-4.904000e-02,-1.20e-01,
-4.902000e-02,-1.20e-01,
-4.900000e-02,-1.20e-01,
-4.898000e-02,-1.20e-01,
-4.896000e-02,-1.20e-01,
-4.894000e-02,-1.20e-01,
-4.892000e-02,-1.20e-01,
-4.890000e-02,-1.20e-01,
-4.888000e-02,-1.20e-01,
-4.886000e-02,-1.20e-01,
-4.884000e-02,-1.20e-01,
-4.882000e-02,-1.20e-01,
-4.880000e-02,-1.20e-01,
-4.878000e-02,-8.00e-02,
-4.876000e-02,-1.20e-01,
-4.874000e-02,-8.00e-02,
-4.872000e-02,-1.20e-01,
-4.870000e-02,-1.20e-01,
-4.868000e-02,-1.20e-01,
-4.866000e-02,-1.20e-01,
-4.864000e-02,-1.20e-01,
-4.862000e-02,-8.00e-02,
-4.860000e-02,-1.20e-01,
-4.858000e-02,-1.20e-01,
-4.856000e-02,-1.20e-01,
-4.854000e-02,-8.00e-02,
-4.852000e-02,-8.00e-02,
-4.850000e-02,-8.00e-02,
-4.848000e-02,-8.00e-02,
-4.846000e-02,-8.00e-02,
-4.844000e-02,-8.00e-02,
-4.842000e-02,-8.00e-02,
-4.840000e-02,-8.00e-02,
-4.838000e-02,-8.00e-02,
-4.836000e-02,-8.00e-02,
-4.834000e-02,-8.00e-02,
-4.832000e-02,-1.20e-01,
-4.830000e-02,-8.00e-02,
-4.828000e-02,-8.00e-02,
-4.826000e-02,-8.00e-02,
-4.824000e-02,-8.00e-02,
-4.822000e-02,-8.00e-02,
-4.820000e-02,-8.00e-02,
-4.818000e-02,-8.00e-02,
-4.816000e-02,-8.00e-02,
-4.814000e-02,-8.00e-02,
-4.812000e-02,-8.00e-02,
-4.810000e-02,-8.00e-02,
-4.808000e-02,-8.00e-02,
-4.806000e-02,-8.00e-02,
-4.804000e-02,-8.00e-02,
-4.802000e-02,-8.00e-02,
-4.800000e-02,-8.00e-02,
-4.798000e-02,-8.00e-02,
-4.796000e-02,-8.00e-02,
-4.794000e-02,-8.00e-02,
-4.792000e-02,-8.00e-02,
-4.790000e-02,-8.00e-02,
-4.788000e-02,-8.00e-02,
-4.786000e-02,-8.00e-02,
-4.784000e-02,-8.00e-02,
-4.782000e-02,-8.00e-02,
-4.780000e-02,-8.00e-02,
-4.778000e-02,-8.00e-02,
-4.776000e-02,-8.00e-02,
-4.774000e-02,-8.00e-02,
-4.772000e-02,-8.00e-02,
-4.770000e-02,-8.00e-02,
-4.768000e-02,-8.00e-02,
-4.766000e-02,-8.00e-02,
-4.764000e-02,-8.00e-02,
-4.762000e-02,-8.00e-02,
-4.760000e-02,-8.00e-02,
-4.758000e-02,-8.00e-02,
-4.756000e-02,-8.00e-02,
-4.754000e-02,-8.00e-02,
-4.752000e-02,-8.00e-02,
-4.750000e-02,-8.00e-02,
-4.748000e-02,-8.00e-02,
-4.746000e-02,-8.00e-02,
-4.744000e-02,-8.00e-02,
-4.742000e-02,-8.00e-02,
-4.740000e-02,-8.00e-02,
-4.738000e-02,-8.00e-02,
-4.736000e-02,-8.00e-02,
-4.734000e-02,-8.00e-02,
-4.732000e-02,-8.00e-02,
-4.730000e-02,-8.00e-02,
-4.728000e-02,-8.00e-02,
-4.726000e-02,-8.00e-02,
-4.724000e-02,0.00e+00,
-4.722000e-02,-8.00e-02,
-4.720000e-02,-8.00e-02,
-4.718000e-02,-8.00e-02,
-4.716000e-02,-8.00e-02,
-4.714000e-02,-8.00e-02,
-4.712000e-02,0.00e+00,
-4.710000e-02,-8.00e-02,
-4.708000e-02,-8.00e-02,
-4.706000e-02,-8.00e-02,
-4.704000e-02,-8.00e-02,
-4.702000e-02,-8.00e-02,
-4.700000e-02,0.00e+00,
-4.698000e-02,-8.00e-02,
-4.696000e-02,-8.00e-02,
-4.694000e-02,0.00e+00,
-4.692000e-02,-8.00e-02,
-4.690000e-02,0.00e+00,
-4.688000e-02,-8.00e-02,
-4.686000e-02,-8.00e-02,
-4.684000e-02,-8.00e-02,
-4.682000e-02,0.00e+00,
-4.680000e-02,-8.00e-02,
-4.678000e-02,-8.00e-02,
-4.676000e-02,-8.00e-02,
-4.674000e-02,0.00e+00,
-4.672000e-02,0.00e+00,
-4.670000e-02,0.00e+00,
-4.668000e-02,-8.00e-02,
-4.666000e-02,0.00e+00,
-4.664000e-02,0.00e+00,
-4.662000e-02,0.00e+00,
-4.660000e-02,0.00e+00,
-4.658000e-02,-8.00e-02,
-4.656000e-02,-8.00e-02,
-4.654000e-02,0.00e+00,
-4.652000e-02,0.00e+00,
-4.650000e-02,0.00e+00,
-4.648000e-02,0.00e+00,
-4.646000e-02,0.00e+00,
-4.644000e-02,0.00e+00,
-4.642000e-02,-8.00e-02,
-4.640000e-02,0.00e+00,
-4.638000e-02,0.00e+00,
-4.636000e-02,0.00e+00,
-4.634000e-02,0.00e+00,
-4.632000e-02,0.00e+00,
-4.630000e-02,-8.00e-02,
-4.628000e-02,0.00e+00,
-4.626000e-02,0.00e+00,
-4.624000e-02,0.00e+00,
-4.622000e-02,0.00e+00,
-4.620000e-02,0.00e+00,
-4.618000e-02,-8.00e-02,
-4.616000e-02,-8.00e-02,
-4.614000e-02,0.00e+00,
-4.612000e-02,0.00e+00,
-4.610000e-02,0.00e+00,
-4.608000e-02,0.00e+00,
-4.606000e-02,0.00e+00,
-4.604000e-02,0.00e+00,
-4.602000e-02,0.00e+00,
-4.600000e-02,0.00e+00,
-4.598000e-02,0.00e+00,
-4.596000e-02,0.00e+00,
-4.594000e-02,0.00e+00,
-4.592000e-02,0.00e+00,
-4.590000e-02,0.00e+00,
-4.588000e-02,0.00e+00,
-4.586000e-02,0.00e+00,
-4.584000e-02,0.00e+00,
-4.582000e-02,0.00e+00,
-4.580000e-02,0.00e+00,
-4.578000e-02,0.00e+00,
-4.576000e-02,0.00e+00,
-4.574000e-02,0.00e+00,
-4.572000e-02,0.00e+00,
-4.570000e-02,0.00e+00,
-4.568000e-02,0.00e+00,
-4.566000e-02,0.00e+00,
-4.564000e-02,0.00e+00,
-4.562000e-02,0.00e+00,
-4.560000e-02,0.00e+00,
-4.558000e-02,0.00e+00,
-4.556000e-02,0.00e+00,
-4.554000e-02,0.00e+00,
-4.552000e-02,0.00e+00,
-4.550000e-02,0.00e+00,
-4.548000e-02,0.00e+00,
-4.546000e-02,0.00e+00,
-4.544000e-02,0.00e+00,
-4.542000e-02,0.00e+00,
-4.540000e-02,0.00e+00,
-4.538000e-02,0.00e+00,
-4.536000e-02,0.00e+00,
-4.534000e-02,0.00e+00,
-4.532000e-02,0.00e+00,
-4.530000e-02,0.00e+00,
-4.528000e-02,0.00e+00,
-4.526000e-02,0.00e+00,
-4.524000e-02,0.00e+00,
-4.522000e-02,0.00e+00,
-4.520000e-02,0.00e+00,
-4.518000e-02,0.00e+00,
-4.516000e-02,0.00e+00,
-4.514000e-02,0.00e+00,
-4.512000e-02,0.00e+00,
-4.510000e-02,0.00e+00,
-4.508000e-02,0.00e+00,
-4.506000e-02,0.00e+00,
-4.504000e-02,0.00e+00,
-4.502000e-02,0.00e+00,
-4.500000e-02,0.00e+00,
-4.498000e-02,0.00e+00,
-4.496000e-02,0.00e+00,
-4.494000e-02,0.00e+00,
-4.492000e-02,0.00e+00,
-4.490000e-02,0.00e+00,
-4.488000e-02,0.00e+00,
-4.486000e-02,0.00e+00,
-4.484000e-02,0.00e+00,
-4.482000e-02,0.00e+00,
-4.480000e-02,0.00e+00,
-4.478000e-02,0.00e+00,
-4.476000e-02,0.00e+00,
-4.474000e-02,0.00e+00,
-4.472000e-02,0.00e+00,
-4.470000e-02,0.00e+00,
-4.468000e-02,0.00e+00,
-4.466000e-02,0.00e+00,
-4.464000e-02,0.00e+00,
-4.462000e-02,0.00e+00,
-4.460000e-02,0.00e+00,
-4.458000e-02,0.00e+00,
-4.456000e-02,0.00e+00,
-4.454000e-02,0.00e+00,
-4.452000e-02,0.00e+00,
-4.450000e-02,0.00e+00,
-4.448000e-02,0.00e+00,
-4.446000e-02,0.00e+00,
-4.444000e-02,0.00e+00,
-4.442000e-02,0.00e+00,
-4.440000e-02,0.00e+00,
-4.438000e-02,0.00e+00,
-4.436000e-02,0.00e+00,
-4.434000e-02,0.00e+00,
-4.432000e-02,0.00e+00,
-4.430000e-02,0.00e+00,
-4.428000e-02,0.00e+00,
-4.426000e-02,0.00e+00,
-4.424000e-02,0.00e+00,
-4.422000e-02,0.00e+00,
-4.420000e-02,0.00e+00,
-4.418000e-02,0.00e+00,
-4.416000e-02,0.00e+00,
-4.414000e-02,0.00e+00,
-4.412000e-02,0.00e+00,
-4.410000e-02,0.00e+00,
-4.408000e-02,0.00e+00,
-4.406000e-02,0.00e+00,
-4.404000e-02,0.00e+00,
-4.402000e-02,0.00e+00,
-4.400000e-02,0.00e+00,
-4.398000e-02,0.00e+00,
-4.396000e-02,0.00e+00,
-4.394000e-02,0.00e+00,
-4.392000e-02,0.00e+00,
-4.390000e-02,0.00e+00,
-4.388000e-02,0.00e+00,
-4.386000e-02,0.00e+00,
-4.384000e-02,0.00e+00,
-4.382000e-02,0.00e+00,
-4.380000e-02,0.00e+00,
-4.378000e-02,0.00e+00,
-4.376000e-02,0.00e+00,
-4.374000e-02,0.00e+00,
-4.372000e-02,0.00e+00,
-4.370000e-02,0.00e+00,
-4.368000e-02,0.00e+00,
-4.366000e-02,0.00e+00,
-4.364000e-02,0.00e+00,
-4.362000e-02,0.00e+00,
-4.360000e-02,0.00e+00,
-4.358000e-02,0.00e+00,
-4.356000e-02,0.00e+00,
-4.354000e-02,0.00e+00,
-4.352000e-02,0.00e+00,
-4.350000e-02,0.00e+00,
-4.348000e-02,0.00e+00,
-4.346000e-02,0.00e+00,
-4.344000e-02,0.00e+00,
-4.342000e-02,0.00e+00,
-4.340000e-02,0.00e+00,
-4.338000e-02,0.00e+00,
-4.336000e-02,0.00e+00,
-4.334000e-02,0.00e+00,
-4.332000e-02,0.00e+00,
-4.330000e-02,0.00e+00,
-4.328000e-02,0.00e+00,
-4.326000e-02,0.00e+00,
-4.324000e-02,0.00e+00,
-4.322000e-02,0.00e+00,
-4.320000e-02,0.00e+00,
-4.318000e-02,0.00e+00,
-4.316000e-02,0.00e+00,
-4.314000e-02,0.00e+00,
-4.312000e-02,0.00e+00,
-4.310000e-02,0.00e+00,
-4.308000e-02,0.00e+00,
-4.306000e-02,0.00e+00,
-4.304000e-02,0.00e+00,
-4.302000e-02,0.00e+00,
-4.300000e-02,0.00e+00,
-4.298000e-02,0.00e+00,
-4.296000e-02,0.00e+00,
-4.294000e-02,0.00e+00,
-4.292000e-02,0.00e+00,
-4.290000e-02,0.00e+00,
-4.288000e-02,0.00e+00,
-4.286000e-02,0.00e+00,
-4.284000e-02,0.00e+00,
-4.282000e-02,0.00e+00,
-4.280000e-02,0.00e+00,
-4.278000e-02,0.00e+00,
-4.276000e-02,0.00e+00,
-4.274000e-02,0.00e+00,
-4.272000e-02,0.00e+00,
-4.270000e-02,0.00e+00,
-4.268000e-02,0.00e+00,
-4.266000e-02,0.00e+00,
-4.264000e-02,0.00e+00,
-4.262000e-02,0.00e+00,
-4.260000e-02,0.00e+00,
-4.258000e-02,0.00e+00,
-4.256000e-02,0.00e+00,
-4.254000e-02,0.00e+00,
-4.252000e-02,0.00e+00,
-4.250000e-02,0.00e+00,
-4.248000e-02,0.00e+00,
-4.246000e-02,0.00e+00,
-4.244000e-02,0.00e+00,
-4.242000e-02,0.00e+00,
-4.240000e-02,0.00e+00,
-4.238000e-02,0.00e+00,
-4.236000e-02,0.00e+00,
-4.234000e-02,0.00e+00,
-4.232000e-02,0.00e+00,
-4.230000e-02,0.00e+00,
-4.228000e-02,0.00e+00,
-4.226000e-02,0.00e+00,
-4.224000e-02,0.00e+00,
-4.222000e-02,0.00e+00,
-4.220000e-02,0.00e+00,
-4.218000e-02,0.00e+00,
-4.216000e-02,0.00e+00,
-4.214000e-02,0.00e+00,
-4.212000e-02,0.00e+00,
-4.210000e-02,0.00e+00,
-4.208000e-02,0.00e+00,
-4.206000e-02,0.00e+00,
-4.204000e-02,0.00e+00,
-4.202000e-02,0.00e+00,
-4.200000e-02,0.00e+00,
-4.198000e-02,0.00e+00,
-4.196000e-02,0.00e+00,
-4.194000e-02,0.00e+00,
-4.192000e-02,0.00e+00,
-4.190000e-02,0.00e+00,
-4.188000e-02,0.00e+00,
-4.186000e-02,0.00e+00,
-4.184000e-02,0.00e+00,
-4.182000e-02,0.00e+00,
-4.180000e-02,0.00e+00,
-4.178000e-02,0.00e+00,
-4.176000e-02,0.00e+00,
-4.174000e-02,0.00e+00,
-4.172000e-02,0.00e+00,
-4.170000e-02,0.00e+00,
-4.168000e-02,0.00e+00,
-4.166000e-02,0.00e+00,
-4.164000e-02,0.00e+00,
-4.162000e-02,0.00e+00,
-4.160000e-02,0.00e+00,
-4.158000e-02,0.00e+00,
-4.156000e-02,0.00e+00,
-4.154000e-02,0.00e+00,
-4.152000e-02,0.00e+00,
-4.150000e-02,0.00e+00,
-4.148000e-02,0.00e+00,
-4.146000e-02,0.00e+00,
-4.144000e-02,0.00e+00,
-4.142000e-02,0.00e+00,
-4.140000e-02,0.00e+00,
-4.138000e-02,0.00e+00,
-4.136000e-02,0.00e+00,
-4.134000e-02,0.00e+00,
-4.132000e-02,0.00e+00,
-4.130000e-02,0.00e+00,
-4.128000e-02,0.00e+00,
-4.126000e-02,0.00e+00,
-4.124000e-02,0.00e+00,
-4.122000e-02,0.00e+00,
-4.120000e-02,0.00e+00,
-4.118000e-02,0.00e+00,
-4.116000e-02,0.00e+00,
-4.114000e-02,0.00e+00,
-4.112000e-02,0.00e+00,
-4.110000e-02,0.00e+00,
-4.108000e-02,0.00e+00,
-4.106000e-02,0.00e+00,
-4.104000e-02,0.00e+00,
-4.102000e-02,0.00e+00,
-4.100000e-02,0.00e+00,
-4.098000e-02,0.00e+00,
-4.096000e-02,0.00e+00,
-4.094000e-02,0.00e+00,
-4.092000e-02,0.00e+00,
-4.090000e-02,0.00e+00,
-4.088000e-02,0.00e+00,
-4.086000e-02,0.00e+00,
-4.084000e-02,0.00e+00,
-4.082000e-02,0.00e+00,
-4.080000e-02,0.00e+00,
-4.078000e-02,0.00e+00,
-4.076000e-02,0.00e+00,
-4.074000e-02,0.00e+00,
-4.072000e-02,0.00e+00,
-4.070000e-02,0.00e+00,
-4.068000e-02,0.00e+00,
-4.066000e-02,0.00e+00,
-4.064000e-02,0.00e+00,
-4.062000e-02,0.00e+00,
-4.060000e-02,0.00e+00,
-4.058000e-02,0.00e+00,
-4.056000e-02,0.00e+00,
-4.054000e-02,0.00e+00,
-4.052000e-02,0.00e+00,
-4.050000e-02,0.00e+00,
-4.048000e-02,0.00e+00,
-4.046000e-02,0.00e+00,
-4.044000e-02,0.00e+00,
-4.042000e-02,0.00e+00,
-4.040000e-02,0.00e+00,
-4.038000e-02,0.00e+00,
-4.036000e-02,0.00e+00,
-4.034000e-02,0.00e+00,
-4.032000e-02,0.00e+00,
-4.030000e-02,0.00e+00,
-4.028000e-02,0.00e+00,
-4.026000e-02,0.00e+00,
-4.024000e-02,0.00e+00,
-4.022000e-02,0.00e+00,
-4.020000e-02,0.00e+00,
-4.018000e-02,0.00e+00,
-4.016000e-02,0.00e+00,
-4.014000e-02,0.00e+00,
-4.012000e-02,0.00e+00,
-4.010000e-02,0.00e+00,
-4.008000e-02,0.00e+00,
-4.006000e-02,0.00e+00,
-4.004000e-02,0.00e+00,
-4.002000e-02,0.00e+00,
-4.000000e-02,0.00e+00,
-3.998000e-02,0.00e+00,
-3.996000e-02,0.00e+00,
-3.994000e-02,0.00e+00,
-3.992000e-02,0.00e+00,
-3.990000e-02,0.00e+00,
-3.988000e-02,0.00e+00,
-3.986000e-02,0.00e+00,
-3.984000e-02,0.00e+00,
-3.982000e-02,0.00e+00,
-3.980000e-02,0.00e+00,
-3.978000e-02,0.00e+00,
-3.976000e-02,0.00e+00,
-3.974000e-02,0.00e+00,
-3.972000e-02,0.00e+00,
-3.970000e-02,0.00e+00,
-3.968000e-02,0.00e+00,
-3.966000e-02,0.00e+00,
-3.964000e-02,0.00e+00,
-3.962000e-02,0.00e+00,
-3.960000e-02,0.00e+00,
-3.958000e-02,0.00e+00,
-3.956000e-02,0.00e+00,
-3.954000e-02,0.00e+00,
-3.952000e-02,0.00e+00,
-3.950000e-02,0.00e+00,
-3.948000e-02,0.00e+00,
-3.946000e-02,0.00e+00,
-3.944000e-02,0.00e+00,
-3.942000e-02,0.00e+00,
-3.940000e-02,0.00e+00,
-3.938000e-02,0.00e+00,
-3.936000e-02,0.00e+00,
-3.934000e-02,0.00e+00,
-3.932000e-02,0.00e+00,
-3.930000e-02,0.00e+00,
-3.928000e-02,0.00e+00,
-3.926000e-02,0.00e+00,
-3.924000e-02,0.00e+00,
-3.922000e-02,0.00e+00,
-3.920000e-02,0.00e+00,
-3.918000e-02,0.00e+00,
-3.916000e-02,0.00e+00,
-3.914000e-02,0.00e+00,
-3.912000e-02,0.00e+00,
-3.910000e-02,0.00e+00,
-3.908000e-02,0.00e+00,
-3.906000e-02,0.00e+00,
-3.904000e-02,0.00e+00,
-3.902000e-02,0.00e+00,
-3.900000e-02,4.00e-02,
-3.898000e-02,0.00e+00,
-3.896000e-02,0.00e+00,
-3.894000e-02,0.00e+00,
-3.892000e-02,0.00e+00,
-3.890000e-02,0.00e+00,
-3.888000e-02,0.00e+00,
-3.886000e-02,0.00e+00,
-3.884000e-02,0.00e+00,
-3.882000e-02,0.00e+00,
-3.880000e-02,0.00e+00,
-3.878000e-02,0.00e+00,
