Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,5019,
Trigger Level,2.240E-01,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,1.000E+00,
Vertical Position,1.720E+00,
Horizontal Units,S,
Horizontal Scale,2.000E-05,
Horizontal Position,-4.000E-07,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,2.000E-08,
Horizontal Old Scale,2.000E-05,
Horizontal Old Position,-4.000E-07,
Firmware,V1.29,
Mode,Detail,
Waveform Data,
-5.344000e-05,1.08e+00,
-5.342000e-05,1.08e+00,
-5.340000e-05,1.20e+00,
-5.338000e-05,1.08e+00,
-5.336000e-05,1.16e+00,
-5.334000e-05,1.08e+00,
-5.332000e-05,1.08e+00,
-5.330000e-05,1.08e+00,
-5.328000e-05,1.16e+00,
-5.326000e-05,1.08e+00,
-5.324000e-05,1.16e+00,
-5.322000e-05,1.08e+00,
-5.320000e-05,1.08e+00,
-5.318000e-05,1.08e+00,
-5.316000e-05,1.20e+00,
-5.314000e-05,1.08e+00,
-5.312000e-05,1.16e+00,
-5.310000e-05,1.08e+00,
-5.308000e-05,1.08e+00,
-5.306000e-05,1.08e+00,
-5.304000e-05,1.16e+00,
-5.302000e-05,1.08e+00,
-5.300000e-05,1.16e+00,
-5.298000e-05,1.08e+00,
-5.296000e-05,1.08e+00,
-5.294000e-05,1.08e+00,
-5.292000e-05,1.20e+00,
-5.290000e-05,1.08e+00,
-5.288000e-05,1.08e+00,
-5.286000e-05,1.08e+00,
-5.284000e-05,1.08e+00,
-5.282000e-05,1.08e+00,
-5.280000e-05,1.20e+00,
-5.278000e-05,1.08e+00,
-5.276000e-05,1.16e+00,
-5.274000e-05,1.08e+00,
-5.272000e-05,1.08e+00,
-5.270000e-05,1.08e+00,
-5.268000e-05,1.20e+00,
-5.266000e-05,1.08e+00,
-5.264000e-05,1.08e+00,
-5.262000e-05,1.08e+00,
-5.260000e-05,1.08e+00,
-5.258000e-05,1.08e+00,
-5.256000e-05,1.16e+00,
-5.254000e-05,1.04e+00,
-5.252000e-05,1.08e+00,
-5.250000e-05,1.08e+00,
-5.248000e-05,1.08e+00,
-5.246000e-05,1.08e+00,
-5.244000e-05,1.16e+00,
-5.242000e-05,1.08e+00,
-5.240000e-05,1.08e+00,
-5.238000e-05,1.08e+00,
-5.236000e-05,1.08e+00,
-5.234000e-05,1.08e+00,
-5.232000e-05,1.08e+00,
-5.230000e-05,1.04e+00,
-5.228000e-05,1.16e+00,
-5.226000e-05,1.08e+00,
-5.224000e-05,1.08e+00,
-5.222000e-05,1.08e+00,
-5.220000e-05,1.16e+00,
-5.218000e-05,1.04e+00,
-5.216000e-05,1.08e+00,
-5.214000e-05,1.08e+00,
-5.212000e-05,1.08e+00,
-5.210000e-05,1.08e+00,
-5.208000e-05,1.08e+00,
-5.206000e-05,1.04e+00,
-5.204000e-05,1.08e+00,
-5.202000e-05,1.08e+00,
-5.200000e-05,1.08e+00,
-5.198000e-05,1.04e+00,
-5.196000e-05,1.16e+00,
-5.194000e-05,1.04e+00,
-5.192000e-05,1.08e+00,
-5.190000e-05,1.04e+00,
-5.188000e-05,1.04e+00,
-5.186000e-05,1.08e+00,
-5.184000e-05,1.08e+00,
-5.182000e-05,1.04e+00,
-5.180000e-05,1.08e+00,
-5.178000e-05,1.08e+00,
-5.176000e-05,1.04e+00,
-5.174000e-05,1.04e+00,
-5.172000e-05,1.08e+00,
-5.170000e-05,1.04e+00,
-5.168000e-05,1.08e+00,
-5.166000e-05,1.04e+00,
-5.164000e-05,1.04e+00,
-5.162000e-05,1.04e+00,
-5.160000e-05,1.08e+00,
-5.158000e-05,1.00e+00,
-5.156000e-05,1.08e+00,
-5.154000e-05,1.04e+00,
-5.152000e-05,1.08e+00,
-5.150000e-05,1.04e+00,
-5.148000e-05,1.08e+00,
-5.146000e-05,1.00e+00,
-5.144000e-05,1.08e+00,
-5.142000e-05,1.04e+00,
-5.140000e-05,1.08e+00,
-5.138000e-05,1.04e+00,
-5.136000e-05,1.08e+00,
-5.134000e-05,1.00e+00,
-5.132000e-05,1.08e+00,
-5.130000e-05,1.04e+00,
-5.128000e-05,1.04e+00,
-5.126000e-05,1.04e+00,
-5.124000e-05,1.08e+00,
-5.122000e-05,1.04e+00,
-5.120000e-05,1.08e+00,
-5.118000e-05,1.04e+00,
-5.116000e-05,1.04e+00,
-5.114000e-05,1.04e+00,
-5.112000e-05,1.08e+00,
-5.110000e-05,1.00e+00,
-5.108000e-05,1.04e+00,
-5.106000e-05,1.04e+00,
-5.104000e-05,1.04e+00,
-5.102000e-05,1.00e+00,
-5.100000e-05,1.08e+00,
-5.098000e-05,1.00e+00,
-5.096000e-05,1.04e+00,
-5.094000e-05,1.04e+00,
-5.092000e-05,1.04e+00,
-5.090000e-05,1.00e+00,
-5.088000e-05,1.04e+00,
-5.086000e-05,1.00e+00,
-5.084000e-05,1.04e+00,
-5.082000e-05,1.00e+00,
-5.080000e-05,1.04e+00,
-5.078000e-05,1.00e+00,
-5.076000e-05,1.08e+00,
-5.074000e-05,1.00e+00,
-5.072000e-05,1.04e+00,
-5.070000e-05,1.00e+00,
-5.068000e-05,1.04e+00,
-5.066000e-05,1.00e+00,
-5.064000e-05,1.04e+00,
-5.062000e-05,1.00e+00,
-5.060000e-05,1.04e+00,
-5.058000e-05,1.00e+00,
-5.056000e-05,1.04e+00,
-5.054000e-05,1.00e+00,
-5.052000e-05,1.08e+00,
-5.050000e-05,1.00e+00,
-5.048000e-05,1.00e+00,
-5.046000e-05,1.00e+00,
-5.044000e-05,1.04e+00,
-5.042000e-05,1.00e+00,
-5.040000e-05,1.04e+00,
-5.038000e-05,1.00e+00,
-5.036000e-05,1.00e+00,
-5.034000e-05,1.00e+00,
-5.032000e-05,1.00e+00,
-5.030000e-05,1.00e+00,
-5.028000e-05,1.04e+00,
-5.026000e-05,1.00e+00,
-5.024000e-05,1.00e+00,
-5.022000e-05,1.00e+00,
-5.020000e-05,1.00e+00,
-5.018000e-05,1.04e+00,
-5.016000e-05,1.04e+00,
-5.014000e-05,9.60e-01,
-5.012000e-05,1.00e+00,
-5.010000e-05,1.00e+00,
-5.008000e-05,1.00e+00,
-5.006000e-05,1.00e+00,
-5.004000e-05,1.00e+00,
-5.002000e-05,9.60e-01,
-5.000000e-05,1.00e+00,
-4.998000e-05,1.00e+00,
-4.996000e-05,9.60e-01,
-4.994000e-05,1.00e+00,
-4.992000e-05,1.00e+00,
-4.990000e-05,9.60e-01,
-4.988000e-05,1.00e+00,
-4.986000e-05,9.60e-01,
-4.984000e-05,9.60e-01,
-4.982000e-05,9.60e-01,
-4.980000e-05,1.04e+00,
-4.978000e-05,9.60e-01,
-4.976000e-05,1.00e+00,
-4.974000e-05,9.60e-01,
-4.972000e-05,9.60e-01,
-4.970000e-05,9.60e-01,
-4.968000e-05,1.00e+00,
-4.966000e-05,9.60e-01,
-4.964000e-05,1.00e+00,
-4.962000e-05,1.00e+00,
-4.960000e-05,9.60e-01,
-4.958000e-05,9.60e-01,
-4.956000e-05,1.00e+00,
-4.954000e-05,9.60e-01,
-4.952000e-05,9.60e-01,
-4.950000e-05,9.60e-01,
-4.948000e-05,9.60e-01,
-4.946000e-05,9.60e-01,
-4.944000e-05,1.00e+00,
-4.942000e-05,9.60e-01,
-4.940000e-05,9.60e-01,
-4.938000e-05,9.60e-01,
-4.936000e-05,9.60e-01,
-4.934000e-05,9.60e-01,
-4.932000e-05,1.00e+00,
-4.930000e-05,9.60e-01,
-4.928000e-05,9.60e-01,
-4.926000e-05,9.60e-01,
-4.924000e-05,9.60e-01,
-4.922000e-05,9.60e-01,
-4.920000e-05,1.00e+00,
-4.918000e-05,9.20e-01,
-4.916000e-05,9.60e-01,
-4.914000e-05,9.60e-01,
-4.912000e-05,9.60e-01,
-4.910000e-05,9.20e-01,
-4.908000e-05,1.00e+00,
-4.906000e-05,9.20e-01,
-4.904000e-05,9.20e-01,
-4.902000e-05,9.20e-01,
-4.900000e-05,9.60e-01,
-4.898000e-05,9.20e-01,
-4.896000e-05,9.60e-01,
-4.894000e-05,9.20e-01,
-4.892000e-05,9.60e-01,
-4.890000e-05,9.20e-01,
-4.888000e-05,9.20e-01,
-4.886000e-05,9.20e-01,
-4.884000e-05,9.60e-01,
-4.882000e-05,8.80e-01,
-4.880000e-05,9.60e-01,
-4.878000e-05,9.20e-01,
-4.876000e-05,9.20e-01,
-4.874000e-05,9.20e-01,
-4.872000e-05,9.20e-01,
-4.870000e-05,8.80e-01,
-4.868000e-05,9.20e-01,
-4.866000e-05,9.20e-01,
-4.864000e-05,9.20e-01,
-4.862000e-05,9.20e-01,
-4.860000e-05,9.20e-01,
-4.858000e-05,8.80e-01,
-4.856000e-05,9.20e-01,
-4.854000e-05,9.20e-01,
-4.852000e-05,9.20e-01,
-4.850000e-05,9.20e-01,
-4.848000e-05,9.20e-01,
-4.846000e-05,8.80e-01,
-4.844000e-05,9.20e-01,
-4.842000e-05,8.80e-01,
-4.840000e-05,9.20e-01,
-4.838000e-05,8.80e-01,
-4.836000e-05,9.20e-01,
-4.834000e-05,8.80e-01,
-4.832000e-05,8.80e-01,
-4.830000e-05,8.80e-01,
-4.828000e-05,8.80e-01,
-4.826000e-05,8.80e-01,
-4.824000e-05,9.20e-01,
-4.822000e-05,8.80e-01,
-4.820000e-05,9.20e-01,
-4.818000e-05,8.80e-01,
-4.816000e-05,8.80e-01,
-4.814000e-05,8.80e-01,
-4.812000e-05,9.20e-01,
-4.810000e-05,8.40e-01,
-4.808000e-05,8.80e-01,
-4.806000e-05,8.40e-01,
-4.804000e-05,8.80e-01,
-4.802000e-05,8.80e-01,
-4.800000e-05,8.80e-01,
-4.798000e-05,8.40e-01,
-4.796000e-05,8.80e-01,
-4.794000e-05,8.80e-01,
-4.792000e-05,8.80e-01,
-4.790000e-05,8.80e-01,
-4.788000e-05,9.20e-01,
-4.786000e-05,8.40e-01,
-4.784000e-05,8.80e-01,
-4.782000e-05,8.40e-01,
-4.780000e-05,8.80e-01,
-4.778000e-05,8.80e-01,
-4.776000e-05,8.80e-01,
-4.774000e-05,8.40e-01,
-4.772000e-05,8.80e-01,
-4.770000e-05,8.40e-01,
-4.768000e-05,8.80e-01,
-4.766000e-05,8.40e-01,
-4.764000e-05,8.80e-01,
-4.762000e-05,8.00e-01,
-4.760000e-05,8.80e-01,
-4.758000e-05,8.40e-01,
-4.756000e-05,8.40e-01,
-4.754000e-05,8.40e-01,
-4.752000e-05,8.80e-01,
-4.750000e-05,8.00e-01,
-4.748000e-05,8.40e-01,
-4.746000e-05,8.40e-01,
-4.744000e-05,8.40e-01,
-4.742000e-05,8.40e-01,
-4.740000e-05,8.80e-01,
-4.738000e-05,8.00e-01,
-4.736000e-05,8.40e-01,
-4.734000e-05,8.00e-01,
-4.732000e-05,8.40e-01,
-4.730000e-05,8.40e-01,
-4.728000e-05,8.80e-01,
-4.726000e-05,7.60e-01,
-4.724000e-05,8.40e-01,
-4.722000e-05,8.00e-01,
-4.720000e-05,8.00e-01,
-4.718000e-05,8.40e-01,
-4.716000e-05,8.40e-01,
-4.714000e-05,7.60e-01,
-4.712000e-05,8.40e-01,
-4.710000e-05,8.00e-01,
-4.708000e-05,8.40e-01,
-4.706000e-05,8.00e-01,
-4.704000e-05,8.40e-01,
-4.702000e-05,8.00e-01,
-4.700000e-05,8.40e-01,
-4.698000e-05,8.00e-01,
-4.696000e-05,8.00e-01,
-4.694000e-05,8.00e-01,
-4.692000e-05,8.40e-01,
-4.690000e-05,7.60e-01,
-4.688000e-05,8.00e-01,
-4.686000e-05,7.60e-01,
-4.684000e-05,8.00e-01,
-4.682000e-05,8.00e-01,
-4.680000e-05,8.40e-01,
-4.678000e-05,7.20e-01,
-4.676000e-05,8.00e-01,
-4.674000e-05,8.00e-01,
-4.672000e-05,7.60e-01,
-4.670000e-05,8.00e-01,
-4.668000e-05,8.40e-01,
-4.666000e-05,7.60e-01,
-4.664000e-05,8.00e-01,
-4.662000e-05,7.60e-01,
-4.660000e-05,8.00e-01,
-4.658000e-05,8.00e-01,
-4.656000e-05,8.40e-01,
-4.654000e-05,7.60e-01,
-4.652000e-05,8.00e-01,
-4.650000e-05,8.00e-01,
-4.648000e-05,7.60e-01,
-4.646000e-05,7.60e-01,
-4.644000e-05,8.00e-01,
-4.642000e-05,7.20e-01,
-4.640000e-05,7.60e-01,
-4.638000e-05,7.60e-01,
-4.636000e-05,7.60e-01,
-4.634000e-05,7.60e-01,
-4.632000e-05,7.60e-01,
-4.630000e-05,7.20e-01,
-4.628000e-05,7.60e-01,
-4.626000e-05,7.60e-01,
-4.624000e-05,7.20e-01,
-4.622000e-05,7.60e-01,
-4.620000e-05,7.60e-01,
-4.618000e-05,7.20e-01,
-4.616000e-05,7.60e-01,
-4.614000e-05,7.20e-01,
-4.612000e-05,7.20e-01,
-4.610000e-05,7.20e-01,
-4.608000e-05,7.60e-01,
-4.606000e-05,7.20e-01,
-4.604000e-05,7.60e-01,
-4.602000e-05,7.20e-01,
-4.600000e-05,7.20e-01,
-4.598000e-05,7.20e-01,
-4.596000e-05,7.60e-01,
-4.594000e-05,6.80e-01,
-4.592000e-05,7.60e-01,
-4.590000e-05,7.20e-01,
-4.588000e-05,7.20e-01,
-4.586000e-05,7.20e-01,
-4.584000e-05,7.20e-01,
-4.582000e-05,6.80e-01,
-4.580000e-05,7.20e-01,
-4.578000e-05,7.20e-01,
-4.576000e-05,6.80e-01,
-4.574000e-05,6.80e-01,
-4.572000e-05,7.20e-01,
-4.570000e-05,6.80e-01,
-4.568000e-05,6.80e-01,
-4.566000e-05,6.80e-01,
-4.564000e-05,7.20e-01,
-4.562000e-05,7.20e-01,
-4.560000e-05,7.20e-01,
-4.558000e-05,6.80e-01,
-4.556000e-05,7.20e-01,
-4.554000e-05,6.80e-01,
-4.552000e-05,6.80e-01,
-4.550000e-05,6.80e-01,
-4.548000e-05,6.80e-01,
-4.546000e-05,6.40e-01,
-4.544000e-05,7.20e-01,
-4.542000e-05,6.80e-01,
-4.540000e-05,6.40e-01,
-4.538000e-05,6.80e-01,
-4.536000e-05,6.80e-01,
-4.534000e-05,6.40e-01,
-4.532000e-05,6.80e-01,
-4.530000e-05,6.40e-01,
-4.528000e-05,6.40e-01,
-4.526000e-05,6.80e-01,
-4.524000e-05,6.80e-01,
-4.522000e-05,6.40e-01,
-4.520000e-05,6.80e-01,
-4.518000e-05,6.80e-01,
-4.516000e-05,6.40e-01,
-4.514000e-05,6.80e-01,
-4.512000e-05,6.80e-01,
-4.510000e-05,6.00e-01,
-4.508000e-05,6.80e-01,
-4.506000e-05,6.40e-01,
-4.504000e-05,6.40e-01,
-4.502000e-05,6.40e-01,
-4.500000e-05,6.40e-01,
-4.498000e-05,6.00e-01,
-4.496000e-05,6.40e-01,
-4.494000e-05,6.40e-01,
-4.492000e-05,6.40e-01,
-4.490000e-05,6.40e-01,
-4.488000e-05,6.40e-01,
-4.486000e-05,6.00e-01,
-4.484000e-05,6.40e-01,
-4.482000e-05,6.40e-01,
-4.480000e-05,6.00e-01,
-4.478000e-05,6.40e-01,
-4.476000e-05,6.40e-01,
-4.474000e-05,6.00e-01,
-4.472000e-05,6.00e-01,
-4.470000e-05,6.00e-01,
-4.468000e-05,6.40e-01,
-4.466000e-05,6.00e-01,
-4.464000e-05,6.40e-01,
-4.462000e-05,5.60e-01,
-4.460000e-05,6.00e-01,
-4.458000e-05,6.00e-01,
-4.456000e-05,6.00e-01,
-4.454000e-05,6.00e-01,
-4.452000e-05,6.00e-01,
-4.450000e-05,5.60e-01,
-4.448000e-05,6.00e-01,
-4.446000e-05,6.00e-01,
-4.444000e-05,5.60e-01,
-4.442000e-05,6.00e-01,
-4.440000e-05,6.00e-01,
-4.438000e-05,5.20e-01,
-4.436000e-05,6.00e-01,
-4.434000e-05,5.60e-01,
-4.432000e-05,5.60e-01,
-4.430000e-05,5.60e-01,
-4.428000e-05,5.60e-01,
-4.426000e-05,5.20e-01,
-4.424000e-05,5.60e-01,
-4.422000e-05,5.60e-01,
-4.420000e-05,5.60e-01,
-4.418000e-05,5.60e-01,
-4.416000e-05,5.60e-01,
-4.414000e-05,5.20e-01,
-4.412000e-05,5.60e-01,
-4.410000e-05,5.60e-01,
-4.408000e-05,5.60e-01,
-4.406000e-05,5.60e-01,
-4.404000e-05,5.60e-01,
-4.402000e-05,5.20e-01,
-4.400000e-05,5.60e-01,
-4.398000e-05,5.20e-01,
-4.396000e-05,5.20e-01,
-4.394000e-05,5.20e-01,
-4.392000e-05,5.60e-01,
-4.390000e-05,4.80e-01,
-4.388000e-05,5.20e-01,
-4.386000e-05,5.20e-01,
-4.384000e-05,5.20e-01,
-4.382000e-05,5.20e-01,
-4.380000e-05,5.60e-01,
-4.378000e-05,4.80e-01,
-4.376000e-05,5.20e-01,
-4.374000e-05,4.80e-01,
-4.372000e-05,5.20e-01,
-4.370000e-05,5.20e-01,
-4.368000e-05,5.20e-01,
-4.366000e-05,4.80e-01,
-4.364000e-05,5.20e-01,
-4.362000e-05,4.80e-01,
-4.360000e-05,5.20e-01,
-4.358000e-05,5.20e-01,
-4.356000e-05,5.20e-01,
-4.354000e-05,4.80e-01,
-4.352000e-05,4.80e-01,
-4.350000e-05,4.80e-01,
-4.348000e-05,4.80e-01,
-4.346000e-05,4.80e-01,
-4.344000e-05,5.20e-01,
-4.342000e-05,4.40e-01,
-4.340000e-05,4.80e-01,
-4.338000e-05,4.80e-01,
-4.336000e-05,4.80e-01,
-4.334000e-05,4.80e-01,
-4.332000e-05,4.80e-01,
-4.330000e-05,4.40e-01,
-4.328000e-05,4.80e-01,
-4.326000e-05,4.40e-01,
-4.324000e-05,4.40e-01,
-4.322000e-05,4.40e-01,
-4.320000e-05,4.80e-01,
-4.318000e-05,4.40e-01,
-4.316000e-05,4.40e-01,
-4.314000e-05,4.40e-01,
-4.312000e-05,4.40e-01,
-4.310000e-05,4.40e-01,
-4.308000e-05,4.40e-01,
-4.306000e-05,4.00e-01,
-4.304000e-05,4.40e-01,
-4.302000e-05,4.00e-01,
-4.300000e-05,4.00e-01,
-4.298000e-05,4.40e-01,
-4.296000e-05,4.40e-01,
-4.294000e-05,4.00e-01,
-4.292000e-05,4.00e-01,
-4.290000e-05,4.00e-01,
-4.288000e-05,4.00e-01,
-4.286000e-05,4.00e-01,
-4.284000e-05,4.40e-01,
-4.282000e-05,3.60e-01,
-4.280000e-05,4.00e-01,
-4.278000e-05,4.00e-01,
-4.276000e-05,4.00e-01,
-4.274000e-05,4.00e-01,
-4.272000e-05,4.00e-01,
-4.270000e-05,3.60e-01,
-4.268000e-05,4.00e-01,
-4.266000e-05,3.60e-01,
-4.264000e-05,3.60e-01,
-4.262000e-05,3.60e-01,
-4.260000e-05,3.60e-01,
-4.258000e-05,2.80e-01,
-4.256000e-05,3.60e-01,
-4.254000e-05,3.60e-01,
-4.252000e-05,3.60e-01,
-4.250000e-05,3.60e-01,
-4.248000e-05,3.60e-01,
-4.246000e-05,2.80e-01,
-4.244000e-05,3.60e-01,
-4.242000e-05,2.80e-01,
-4.240000e-05,2.80e-01,
-4.238000e-05,3.60e-01,
-4.236000e-05,3.60e-01,
-4.234000e-05,2.80e-01,
-4.232000e-05,2.80e-01,
-4.230000e-05,2.80e-01,
-4.228000e-05,2.80e-01,
-4.226000e-05,2.80e-01,
-4.224000e-05,2.80e-01,
-4.222000e-05,2.40e-01,
-4.220000e-05,2.80e-01,
-4.218000e-05,2.80e-01,
-4.216000e-05,2.80e-01,
-4.214000e-05,2.80e-01,
-4.212000e-05,2.40e-01,
-4.210000e-05,2.40e-01,
-4.208000e-05,2.80e-01,
-4.206000e-05,2.80e-01,
-4.204000e-05,2.40e-01,
-4.202000e-05,2.40e-01,
-4.200000e-05,2.40e-01,
-4.198000e-05,2.00e-01,
-4.196000e-05,2.40e-01,
-4.194000e-05,2.40e-01,
-4.192000e-05,2.40e-01,
-4.190000e-05,2.40e-01,
-4.188000e-05,2.40e-01,
-4.186000e-05,2.00e-01,
-4.184000e-05,2.40e-01,
-4.182000e-05,2.40e-01,
-4.180000e-05,2.00e-01,
-4.178000e-05,2.00e-01,
-4.176000e-05,2.40e-01,
-4.174000e-05,2.00e-01,
-4.172000e-05,2.00e-01,
-4.170000e-05,2.00e-01,
-4.168000e-05,2.00e-01,
-4.166000e-05,2.00e-01,
-4.164000e-05,2.00e-01,
-4.162000e-05,1.60e-01,
-4.160000e-05,2.00e-01,
-4.158000e-05,2.00e-01,
-4.156000e-05,2.00e-01,
-4.154000e-05,1.60e-01,
-4.152000e-05,1.60e-01,
-4.150000e-05,1.60e-01,
-4.148000e-05,1.60e-01,
-4.146000e-05,1.60e-01,
-4.144000e-05,1.60e-01,
-4.142000e-05,1.60e-01,
-4.140000e-05,1.60e-01,
-4.138000e-05,1.60e-01,
-4.136000e-05,1.60e-01,
-4.134000e-05,1.60e-01,
-4.132000e-05,1.60e-01,
-4.130000e-05,1.20e-01,
-4.128000e-05,1.60e-01,
-4.126000e-05,1.20e-01,
-4.124000e-05,1.60e-01,
-4.122000e-05,1.20e-01,
-4.120000e-05,1.20e-01,
-4.118000e-05,1.20e-01,
-4.116000e-05,1.20e-01,
-4.114000e-05,1.20e-01,
-4.112000e-05,1.20e-01,
-4.110000e-05,1.20e-01,
-4.108000e-05,1.20e-01,
-4.106000e-05,1.20e-01,
-4.104000e-05,1.20e-01,
-4.102000e-05,8.00e-02,
-4.100000e-05,1.20e-01,
-4.098000e-05,8.00e-02,
-4.096000e-05,8.00e-02,
-4.094000e-05,1.20e-01,
-4.092000e-05,8.00e-02,
-4.090000e-05,8.00e-02,
-4.088000e-05,8.00e-02,
-4.086000e-05,8.00e-02,
-4.084000e-05,8.00e-02,
-4.082000e-05,8.00e-02,
-4.080000e-05,8.00e-02,
-4.078000e-05,8.00e-02,
-4.076000e-05,8.00e-02,
-4.074000e-05,8.00e-02,
-4.072000e-05,4.00e-02,
-4.070000e-05,4.00e-02,
-4.068000e-05,8.00e-02,
-4.066000e-05,4.00e-02,
-4.064000e-05,4.00e-02,
-4.062000e-05,4.00e-02,
-4.060000e-05,4.00e-02,
-4.058000e-05,4.00e-02,
-4.056000e-05,4.00e-02,
-4.054000e-05,4.00e-02,
-4.052000e-05,4.00e-02,
-4.050000e-05,4.00e-02,
-4.048000e-05,4.00e-02,
-4.046000e-05,0.00e+00,
-4.044000e-05,0.00e+00,
-4.042000e-05,0.00e+00,
-4.040000e-05,0.00e+00,
-4.038000e-05,0.00e+00,
-4.036000e-05,0.00e+00,
-4.034000e-05,0.00e+00,
-4.032000e-05,0.00e+00,
-4.030000e-05,0.00e+00,
-4.028000e-05,0.00e+00,
-4.026000e-05,0.00e+00,
-4.024000e-05,-4.00e-02,
-4.022000e-05,0.00e+00,
-4.020000e-05,0.00e+00,
-4.018000e-05,-4.00e-02,
-4.016000e-05,-4.00e-02,
-4.014000e-05,-4.00e-02,
-4.012000e-05,-4.00e-02,
-4.010000e-05,-4.00e-02,
-4.008000e-05,-4.00e-02,
-4.006000e-05,-4.00e-02,
-4.004000e-05,-4.00e-02,
-4.002000e-05,-4.00e-02,
-4.000000e-05,-4.00e-02,
-3.998000e-05,-4.00e-02,
-3.996000e-05,-4.00e-02,
-3.994000e-05,-8.00e-02,
-3.992000e-05,-4.00e-02,
-3.990000e-05,-8.00e-02,
-3.988000e-05,-8.00e-02,
-3.986000e-05,-8.00e-02,
-3.984000e-05,-8.00e-02,
-3.982000e-05,-8.00e-02,
-3.980000e-05,-8.00e-02,
-3.978000e-05,-8.00e-02,
-3.976000e-05,-8.00e-02,
-3.974000e-05,-8.00e-02,
-3.972000e-05,-8.00e-02,
-3.970000e-05,-8.00e-02,
-3.968000e-05,-8.00e-02,
-3.966000e-05,-8.00e-02,
-3.964000e-05,-1.20e-01,
-3.962000e-05,-1.20e-01,
-3.960000e-05,-1.20e-01,
-3.958000e-05,-1.20e-01,
-3.956000e-05,-1.20e-01,
-3.954000e-05,-1.20e-01,
-3.952000e-05,-1.20e-01,
-3.950000e-05,-1.20e-01,
-3.948000e-05,-1.20e-01,
-3.946000e-05,-1.20e-01,
-3.944000e-05,-1.20e-01,
-3.942000e-05,-1.60e-01,
-3.940000e-05,-1.20e-01,
-3.938000e-05,-1.20e-01,
-3.936000e-05,-1.20e-01,
-3.934000e-05,-1.60e-01,
-3.932000e-05,-1.60e-01,
-3.930000e-05,-1.60e-01,
-3.928000e-05,-1.60e-01,
-3.926000e-05,-1.60e-01,
-3.924000e-05,-1.60e-01,
-3.922000e-05,-1.60e-01,
-3.920000e-05,-1.60e-01,
-3.918000e-05,-2.00e-01,
-3.916000e-05,-1.60e-01,
-3.914000e-05,-2.00e-01,
-3.912000e-05,-1.60e-01,
-3.910000e-05,-2.00e-01,
-3.908000e-05,-1.60e-01,
-3.906000e-05,-2.00e-01,
-3.904000e-05,-2.00e-01,
-3.902000e-05,-2.00e-01,
-3.900000e-05,-2.00e-01,
-3.898000e-05,-2.00e-01,
-3.896000e-05,-2.00e-01,
-3.894000e-05,-2.00e-01,
-3.892000e-05,-2.00e-01,
-3.890000e-05,-2.00e-01,
-3.888000e-05,-2.00e-01,
-3.886000e-05,-2.40e-01,
-3.884000e-05,-2.00e-01,
-3.882000e-05,-2.00e-01,
-3.880000e-05,-2.40e-01,
-3.878000e-05,-2.40e-01,
-3.876000e-05,-2.40e-01,
-3.874000e-05,-2.40e-01,
-3.872000e-05,-2.40e-01,
-3.870000e-05,-2.40e-01,
-3.868000e-05,-2.40e-01,
-3.866000e-05,-2.40e-01,
-3.864000e-05,-2.40e-01,
-3.862000e-05,-2.40e-01,
-3.860000e-05,-2.40e-01,
-3.858000e-05,-2.40e-01,
-3.856000e-05,-2.40e-01,
-3.854000e-05,-2.80e-01,
-3.852000e-05,-2.40e-01,
-3.850000e-05,-2.80e-01,
-3.848000e-05,-2.80e-01,
-3.846000e-05,-2.80e-01,
-3.844000e-05,-2.80e-01,
-3.842000e-05,-2.80e-01,
-3.840000e-05,-2.80e-01,
-3.838000e-05,-2.80e-01,
-3.836000e-05,-2.80e-01,
-3.834000e-05,-2.80e-01,
-3.832000e-05,-2.80e-01,
-3.830000e-05,-3.20e-01,
-3.828000e-05,-3.20e-01,
-3.826000e-05,-3.20e-01,
-3.824000e-05,-2.80e-01,
-3.822000e-05,-3.20e-01,
-3.820000e-05,-3.20e-01,
-3.818000e-05,-3.20e-01,
-3.816000e-05,-3.20e-01,
-3.814000e-05,-3.20e-01,
-3.812000e-05,-3.20e-01,
-3.810000e-05,-3.20e-01,
-3.808000e-05,-3.20e-01,
-3.806000e-05,-3.20e-01,
-3.804000e-05,-3.20e-01,
-3.802000e-05,-3.60e-01,
-3.800000e-05,-3.20e-01,
-3.798000e-05,-3.60e-01,
-3.796000e-05,-3.60e-01,
-3.794000e-05,-3.60e-01,
-3.792000e-05,-3.60e-01,
-3.790000e-05,-3.60e-01,
-3.788000e-05,-3.60e-01,
-3.786000e-05,-3.60e-01,
-3.784000e-05,-3.60e-01,
-3.782000e-05,-3.60e-01,
-3.780000e-05,-3.60e-01,
-3.778000e-05,-3.60e-01,
-3.776000e-05,-3.60e-01,
-3.774000e-05,-4.00e-01,
-3.772000e-05,-3.60e-01,
-3.770000e-05,-4.00e-01,
-3.768000e-05,-4.00e-01,
-3.766000e-05,-4.00e-01,
-3.764000e-05,-4.00e-01,
-3.762000e-05,-4.00e-01,
-3.760000e-05,-4.00e-01,
-3.758000e-05,-4.00e-01,
-3.756000e-05,-4.00e-01,
-3.754000e-05,-4.00e-01,
-3.752000e-05,-4.00e-01,
